3.332837352e-03,6.650369335e-05,1.168331577e+00
3.332837352e-03,6.687871417e-05,1.167758067e+00
3.332837352e-03,6.700372111e-05,1.167643980e+00
3.332837352e-03,6.750374888e-05,1.166952115e+00
3.332837352e-03,6.800377665e-05,1.166255804e+00
3.332837352e-03,6.812878360e-05,1.166021736e+00
3.332837352e-03,6.850380442e-05,1.165555105e+00
3.332837352e-03,6.875381831e-05,1.165143190e+00
3.332837352e-03,6.900383219e-05,1.164850071e+00
3.332837352e-03,6.937885302e-05,1.164258101e+00
3.332837352e-03,6.950385996e-05,1.164140603e+00
3.332837352e-03,7.000388773e-05,1.163397497e+00
3.332837352e-03,7.000388773e-05,1.163398395e+00
3.332837352e-03,7.050391550e-05,1.162708599e+00
3.332837352e-03,7.062892244e-05,1.162467163e+00
3.332837352e-03,7.100394327e-05,1.161986211e+00
3.332837352e-03,7.125395716e-05,1.161561546e+00
3.332837352e-03,7.150397104e-05,1.161259412e+00
3.332837352e-03,7.175398492e-05,1.160816523e+00
3.332837352e-03,7.187899187e-05,1.160649361e+00
3.332837352e-03,7.200399881e-05,1.160420459e+00
3.332837352e-03,8.000444312e-05,1.148239843e+00
3.332837352e-03,8.000444312e-05,1.148239068e+00
3.332837352e-03,9.000499851e-05,1.131620672e+00
3.332837352e-03,9.000499851e-05,1.131471515e+00
3.332837352e-03,1.000055539e-04,1.113373512e+00
3.332837352e-03,1.000055539e-04,1.113375722e+00
3.332837352e-03,1.100061093e-04,1.093765000e+00
3.332837352e-03,1.100061093e-04,1.093764247e+00
3.332837352e-03,1.200066647e-04,1.072913745e+00
3.332837352e-03,1.200066647e-04,1.072914472e+00
3.332837352e-03,1.300072201e-04,1.050946959e+00
3.332837352e-03,1.300072201e-04,1.050946291e+00
3.332837352e-03,1.400077755e-04,1.027982839e+00
3.332837352e-03,1.400077755e-04,1.027982176e+00
3.332837352e-03,1.500083309e-04,1.004137988e+00
3.332837352e-03,1.500083309e-04,1.004138616e+00
3.332837352e-03,1.600088862e-04,9.795268341e-01
3.332837352e-03,1.600088862e-04,9.795262277e-01
3.332837352e-03,1.700094416e-04,9.542554106e-01
3.332837352e-03,1.700094416e-04,9.542548138e-01
3.332837352e-03,1.800099970e-04,9.284274221e-01
3.332837352e-03,1.800099970e-04,9.284268535e-01
3.332837352e-03,1.900105524e-04,9.021398742e-01
3.332837352e-03,1.900105524e-04,9.021410195e-01
3.332837352e-03,2.000111078e-04,8.754850463e-01
3.332837352e-03,2.000111078e-04,8.754855788e-01
3.332837352e-03,2.100116632e-04,8.485551453e-01
3.332837352e-03,2.100116632e-04,8.485546243e-01
3.332837352e-03,2.200122186e-04,8.214040268e-01
3.332837352e-03,2.200122186e-04,8.214045319e-01
3.332837352e-03,2.300127740e-04,7.941453083e-01
3.332837352e-03,2.300127740e-04,7.941458057e-01
3.332837352e-03,2.400133294e-04,7.668926511e-01
3.332837352e-03,2.400133294e-04,7.668931339e-01
3.332837352e-03,2.500138848e-04,7.396903618e-01
3.332837352e-03,2.500138848e-04,7.396898921e-01
3.332837352e-03,2.600144401e-04,7.125524805e-01
3.332837352e-03,2.600144401e-04,7.123215773e-01
3.332837352e-03,2.700149955e-04,6.852355575e-01
3.332837352e-03,2.700149955e-04,6.855099185e-01
3.332837352e-03,2.800155509e-04,6.586225724e-01
3.332837352e-03,2.800155509e-04,6.583161342e-01
3.332837352e-03,2.900161063e-04,6.316741454e-01
3.332837352e-03,2.900161063e-04,6.316312817e-01
3.332837352e-03,3.000166617e-04,6.052685354e-01
3.332837352e-03,3.000166617e-04,6.052745452e-01
3.332837352e-03,3.100172171e-04,5.793096753e-01
3.332837352e-03,3.100172171e-04,5.793109402e-01
3.332837352e-03,3.200177725e-04,5.538224377e-01
3.332837352e-03,3.200177725e-04,5.538229826e-01
3.332837352e-03,3.300183279e-04,5.288605628e-01
3.332837352e-03,3.300183279e-04,5.288601489e-01
3.332837352e-03,3.400188833e-04,5.048915985e-01
3.332837352e-03,3.400188833e-04,5.044614996e-01
3.332837352e-03,3.500194387e-04,4.806527796e-01
3.332837352e-03,3.500194387e-04,4.812423259e-01
3.332837352e-03,3.600199940e-04,4.581519002e-01
3.332837352e-03,3.600199940e-04,4.574511610e-01
3.332837352e-03,3.700205494e-04,4.348640533e-01
3.332837352e-03,3.700205494e-04,4.366242120e-01
3.332837352e-03,3.800210000e-04,4.139969887e-01
3.332837352e-03,3.800210000e-04,4.198242283e-01
3.332837352e-03,3.800211048e-04,4.187051021e-01
3.332837352e-03,3.800211048e-04,4.134319242e-01
3.332837352e-03,3.900215554e-04,3.914845908e-01
4.999976777e-03,0.000000000e+00,1.607815934e+00
4.999976777e-03,0.000000000e+00,1.607818111e+00
4.999976777e-03,2.869642741e-07,1.607573049e+00
4.999976777e-03,5.739285482e-07,1.607375203e+00
4.999976777e-03,8.608928223e-07,1.607253112e+00
4.999976777e-03,1.147857096e-06,1.607183301e+00
4.999976777e-03,1.434821371e-06,1.607143421e+00
4.999976777e-03,1.721785645e-06,1.607114446e+00
4.999976777e-03,2.008749919e-06,1.607094319e+00
4.999976777e-03,2.295714193e-06,1.607083447e+00
4.999976777e-03,2.582678467e-06,1.607072685e+00
4.999976777e-03,2.869642741e-06,1.607526515e+00
4.999976777e-03,3.156607015e-06,1.607053709e+00
4.999976777e-03,3.443571289e-06,1.607044830e+00
