run,Mt,Mp,Mlr,Rt,Rp,Vimp,Vesc,vve,b,QS,xi,gamma,Mt_ME,Mp_ME,Mlr_ME
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,2.1180693333333337e+24,7.246026666666667e+23,2.626883733333334e+24,5523869.832708708,3863343.771591996,7010.207506710578,6357.888179494447,1.1026,0.19536412632808184,5030953.678775263,0.7021978021978023,0.3421052631578947,0.3546666666666667,0.12133333333333332,0.43986666666666674
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,2.0253838933333334e+24,1.3934666666666666e+24,2.0253042666666668e+24,5442091.372809592,4804286.593457831,7208.363828386109,6673.7930084122845,1.0801,0.8223915133132661,280190.6318650913,-5.714285714281977e-05,0.6880012580594432,0.33914666666666665,0.2333333333333333,0.33913333333333334
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,2.71349764e+24,1.25412e+24,2.7134777333333335e+24,5999382.170060023,4638487.7065866785,9188.962297416336,7055.948934513042,1.3023,0.7904528018354321,556972.7383263435,-1.587301587300549e-05,0.46217840086273304,0.45437,0.21,0.4543666666666667
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,1.25412e+24,6.131253333333334e+23,1.25412e+24,4638487.7065866785,3654094.7045586845,6273.552704160163,5482.437039377927,1.1443,0.8162091042175637,188174.81928850326,0.0,0.4888888888888889,0.21,0.10266666666666667,0.21
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,2.513455546666667e+24,1.5606826666666665e+24,3.689103466666667e+24,5848176.188926419,4989245.960026423,7139.868096235013,7083.905244801084,1.0079,0.15071809394496774,8198908.668074223,0.7532908163265306,0.6209310798181557,0.4208733333333334,0.2613333333333333,0.6177333333333334
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,2.885071209333333e+24,1.393466666666667e+24,4.278537876e+24,6123253.286791219,4804286.593457831,7543.192353060131,7229.434879298572,1.0434,0.8500518266560263,153492.41631389817,1.0,0.48299212239848377,0.4830996666666666,0.23333333333333336,0.716433
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,4.3993932399999997e+24,6.706157866666667e+23,4.8124366666666673e+24,7047920.117307928,3764910.3239607257,11975.463750327026,7911.385182220404,1.5137,0.4074469575065562,5321435.850678989,0.6159166468772278,0.15243369939502538,0.7366699999999999,0.11229333333333333,0.8058333333333334
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,4.925387093333333e+24,5.812348533333333e+23,4.925307466666667e+24,7318299.315707688,3589609.959685031,8900.187063371839,8208.990097188562,1.0842,0.9535069209776964,3092.7207102111734,-0.00013699568463584438,0.11800795395757889,0.8247466666666666,0.09732666666666666,0.8247333333333333
simArray_Sun_JS_frag_2Gyr_Run033_step.mat,4.981046133333334e+24,5.812348533333333e+23,5.562280986666668e+24,7345762.791035135,3589609.959685031,8492.974147692925,8240.00596458031,1.0307,0.7864098184397499,217085.49818697834,1.0,0.11668931340420427,0.8340666666666667,0.09732666666666666,0.9313933333333334
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,6.688639999999997e+23,5.573866666666667e+23,1.2262506666666665e+24,3761629.22472589,3539828.6277588746,4877.32935812788,4734.811531043471,1.0301,0.8338845729376251,120504.16416998408,1.0000000000000002,0.8333333333333338,0.11199999999999995,0.09333333333333334,0.20533333333333328
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,6.131253333333331e+23,6.131253333333334e+23,1.2262506666666665e+24,3654094.704558684,3654094.7045586845,5151.941471521697,4732.630416610047,1.0886,0.5202,2033780.4537992806,1.0,0.9999999999999996,0.10266666666666663,0.10266666666666667,0.20533333333333328
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,7.246026666666667e+23,6.131253333333334e+23,1.25161176e+24,3863343.771591996,3654094.7045586845,5229.089466662346,4873.790163726672,1.0729,0.5042045354057558,2056024.3231695222,0.8595454545454547,0.8461538461538461,0.12133333333333332,0.10266666666666667,0.20958000000000002
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,5.5738666666666665e+23,5.5738666666666665e+23,5.573866666666667e+23,3539828.627758874,3539828.627758874,7567.861583039872,4584.637779753966,1.6507,0.70305,1487465.4132470859,1.2039911970146398e-16,1.0,0.09333333333333332,0.09333333333333332,0.09333333333333334
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,1.4920842933333332e+24,6.68864e+23,1.4920842933333335e+24,4915048.770596461,3761629.2247258904,20134.923263491324,5765.849564299798,3.4921,0.7443938328612428,4445018.88832687,4.0133039900487996e-16,0.4482749419644048,0.24984666666666663,0.11199999999999999,0.2498466666666667
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,6.68864e+23,6.410145733333332e+23,6.68864e+23,3761629.2247258904,3708679.8646571552,8166.510697474824,4837.980271015891,1.688,0.7697173388833468,887330.2018702646,0.0,0.9583630952380952,0.11199999999999999,0.10733666666666665,0.11199999999999999
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,1.6191485466666667e+24,1.4920842933333332e+24,1.6191485466666667e+24,5050785.714442818,4915048.770596461,7771.729856864329,6455.461298167896,1.2039,0.5274879669618923,4300747.954212475,0.0,0.9215240296544007,0.2711233333333333,0.24984666666666663,0.2711233333333333
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,1.7306656933333334e+24,1.4920842933333332e+24,2.965098e+24,5164176.855206797,4915048.770596461,7360.814582421201,6533.074094631402,1.1267,0.4637869081297256,4808370.095642163,0.8273207567307949,0.8621447221615155,0.28979666666666665,0.24984666666666663,0.49649999999999994
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,3.02236948e+24,6.131253333333334e+23,3.0224292e+24,6218885.541242011,3654094.7045586845,9603.568804056784,7010.927729637016,1.3698,0.9365825395230322,12258.520748957879,9.740259740253369e-05,0.20286246846740041,0.5060899999999999,0.10266666666666667,0.5061
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,3.1339463466666667e+24,6.131253333333334e+23,3.74707168e+24,6294490.238005673,3654094.7045586845,7879.0786690025625,7090.603553818001,1.1112,0.6532648822180788,884580.4790331894,1.0,0.19564002235885972,0.5247733333333333,0.10266666666666667,0.62744
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,7.246026666666667e+23,6.410145733333332e+23,7.918274799999999e+23,3863343.771591996,3708679.8646571552,12406.706493105043,4906.55164640712,2.5286,0.44801790496197913,14636053.151594006,0.10487251948697235,0.8846428571428571,0.12133333333333332,0.10733666666666665,0.13258999999999999
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,6.766674133333334e+23,5.8517637333333326e+23,6.766674133333334e+23,3776201.259865413,3597705.744943994,5188.020173026204,4779.382932313409,1.0855,0.862023290581998,83272.30302653513,0.0,0.864791715697811,0.11330666666666668,0.09798666666666665,0.11330666666666668
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,6.766674133333334e+23,6.118712133333332e+23,9.957115600000001e+23,3776201.259865413,3651601.5757170017,8151.249095766615,4812.1194260385,1.6939,0.3596332361478652,8383982.438142485,0.5214236913166543,0.9042421746293243,0.11330666666666668,0.10245666666666664,0.16673000000000002
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,1.0519877066666665e+24,6.150164666666668e+23,1.0519877066666665e+24,4374552.17043691,3657847.7640855676,6431.306478899876,5263.365642769356,1.2219,0.8454577516987125,136913.7993689032,0.0,0.5846232449002765,0.1761533333333333,0.10298333333333336,0.1761533333333333
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,8.196968133333334e+23,6.150164666666668e+23,1.0275821333333334e+24,4025450.224741646,3657847.7640855676,8856.868480309035,4992.597790478599,1.774,0.255883592257225,11580826.821228247,0.3380158601715487,0.7502974961750493,0.13725666666666667,0.10298333333333336,0.17206666666666667
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,1.3366331333333334e+24,5.573866666666664e+23,1.8940197999999998e+24,4738062.510199757,3539828.6277588736,5517.658709574202,5526.501111352366,0.9983999999999998,0.8178101888209737,128731.12665699537,1.0,0.4170079678308137,0.22381666666666666,0.09333333333333328,0.31714999999999993
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,1.95057464e+24,1.0275821333333333e+24,2.8305289333333337e+24,5374246.345822813,4340458.020008129,6706.622403713618,6397.007252683726,1.0484,0.5267087657196282,2370903.341652516,0.8563347539713293,0.5268099524421855,0.32662,0.17206666666666665,0.4739666666666667
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,5.951416506666666e+24,3.040265573333333e+24,5.951496133333333e+24,7794773.387196262,6231135.84263568,10341.315197115326,9250.662131778627,1.1179,0.6811717931530444,2223829.7736427444,2.6190694446246115e-05,0.5108473873283249,0.9965533333333333,0.5090866666666666,0.9965666666666666
simArray_Sun_JS_frag_2Gyr_Run034_step.mat,5.951496133333333e+24,3.0403452e+24,8.991841333333333e+24,7794808.150295854,6231190.241419071,9570.789375261022,9250.714648425499,1.0346,0.7819261603469584,715441.648003072,1.0,0.5108539318326254,0.9965666666666666,0.5091,1.5056666666666665
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,7.246026666666667e+23,6.68864e+23,7.246026666666667e+23,3863343.771591996,3761629.2247258904,5574.2577044155005,4939.090647187223,1.1286,0.6975830219066271,805274.7227039709,0.0,0.923076923076923,0.12133333333333332,0.11199999999999999,0.12133333333333332
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,6.131253333333334e+23,6.131253333333334e+23,1.1387011466666667e+24,3654094.7045586845,3654094.7045586845,4863.251016108485,4732.630416610047,1.0276,0.4373,2476993.5250188257,0.8572077922077921,1.0,0.10266666666666667,0.10266666666666667,0.19067333333333333
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,6.68864e+23,6.131253333333334e+23,1.2076777466666665e+24,3761629.2247258904,3654094.7045586845,4864.790011156335,4803.781980010205,1.0127,0.5031924363031244,1862076.1767712259,0.8787987012987011,0.9166666666666667,0.11199999999999999,0.10266666666666667,0.2022233333333333
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,7.246026666666667e+23,6.68864e+23,7.246026666666667e+23,3863343.771591996,3761629.2247258904,5617.227793046029,4939.090647187223,1.1373,0.6253319041524978,1357038.946181079,0.0,0.923076923076923,0.12133333333333332,0.11199999999999999,0.12133333333333332
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,1.2912857466666666e+24,6.68864e+23,1.9601497466666667e+24,4683862.791480359,3761629.2247258904,5897.826015548897,5566.087217392314,1.0596,0.7438838554529492,418752.0627087733,1.0000000000000002,0.5179829497279048,0.21622333333333332,0.11199999999999999,0.3282233333333333
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,6.131253333333331e+23,6.131253333333331e+23,1.2262506666666662e+24,3654094.704558684,3654094.704558684,4722.691892735165,4732.630416610046,0.9979,0.7325499999999999,446799.9521906299,1.0,1.0,0.10266666666666663,0.10266666666666663,0.20533333333333326
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,1.9601497466666667e+24,7.246026666666667e+23,2.490324e+24,5383025.811476756,3863343.771591996,6470.312900995648,6225.645050510583,1.0393,0.11399030121153136,5002590.361760104,0.7316758241758242,0.3696669950338692,0.3282233333333333,0.12133333333333332,0.417
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,1.1387011466666667e+24,5.5738666666666665e+23,1.6218359466666668e+24,4491588.535496539,3539828.627758874,5640.181968492331,5309.405976176533,1.0623,0.5569593673911306,1393404.8609343173,0.8667857142857145,0.4894933743575399,0.19067333333333333,0.09333333333333332,0.27157333333333333
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,1.7890519466666667e+24,7.94276e+23,2.5833279466666666e+24,5221609.168801817,3983399.4463290945,6253.439096129983,6120.621607252601,1.0217,0.9735838597351605,626.6875168129948,0.9999999999999998,0.4439647498664768,0.2995733333333333,0.133,0.4325733333333333
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,3.6128211200000004e+24,4.7471427999999996e+23,3.6128609333333337e+24,6600024.256701469,3355373.039726764,9466.468412514278,7403.197319554452,1.2787,0.9435238235552468,6589.629139398776,8.386799178088196e-05,0.1313971171647712,0.60496,0.07948999999999999,0.6049666666666667
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,3.6128211200000004e+24,4.7471427999999996e+23,3.6128609333333337e+24,6600024.256701469,3355373.039726764,8392.264481446928,7403.197319554452,1.1336000000000002,0.8915478062936311,34454.34615380724,8.386799178088196e-05,0.1313971171647712,0.60496,0.07948999999999999,0.6049666666666667
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,3.0787849733333335e+24,5.3742027999999995e+23,3.3835361333333333e+24,6257341.122043985,3497046.407257837,10547.096856380718,7034.680755272939,1.4993,0.32196378293560207,5560579.0447217515,0.5670630070007776,0.17455596433490017,0.5155366666666666,0.08998999999999999,0.5665666666666667
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,1.8624677333333336e+24,6.176640533333332e+23,1.8624677333333336e+24,5292078.745530761,3663089.1441850374,12297.826897005481,6080.207108180302,2.0226,0.6228639224279736,3640713.4367819624,0.0,0.3316374519025223,0.3118666666666667,0.10342666666666664,0.3118666666666667
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,1.8910138933333332e+24,3.322621733333334e+23,1.8910138933333335e+24,5318979.116697209,2979136.1114709703,6542.47614058186,5980.325539837166,1.094,0.8043097513247004,129937.79152389456,8.079025466756912e-16,0.17570583405267706,0.31664666666666663,0.055636666666666675,0.3166466666666667
simArray_Sun_JS_frag_2Gyr_Run035_step.mat,1.8910138933333332e+24,3.322621733333334e+23,2.1544985333333335e+24,5318979.116697209,2979136.1114709703,6401.340457841702,5980.325539837166,1.0704,0.38805317457122546,1777724.1867818923,0.793002216763526,0.17570583405267706,0.31664666666666663,0.055636666666666675,0.3607666666666667
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,6.131253333333331e+23,5.573866666666664e+23,1.1705119999999995e+24,3654094.704558684,3539828.6277588736,4926.03938275333,4660.396767032479,1.057,0.5948506970159875,1233780.8422564303,1.0,0.909090909090909,0.10266666666666663,0.09333333333333328,0.1959999999999999
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,6.131253333333331e+23,5.573866666666664e+23,1.1705119999999995e+24,3654094.704558684,3539828.6277588736,4848.210756743888,4660.396767032479,1.0403,0.8683265874381613,65844.99571403323,1.0,0.909090909090909,0.10266666666666663,0.09333333333333328,0.1959999999999999
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,6.68864e+23,5.5738666666666665e+23,7.762604666666667e+23,3761629.2247258904,3539828.627758874,10650.485057929187,4734.811531043472,2.2494,0.40282611366608734,12135581.463848704,0.1926785714285716,0.8333333333333334,0.11199999999999999,0.09333333333333332,0.12998333333333334
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,1.2262506666666662e+24,6.131253333333331e+23,1.839375999999999e+24,4603870.836582873,3654094.704558684,5626.1603768927225,5452.762528486841,1.0318,0.7236436524362742,453713.69457410846,0.9999999999999996,0.5,0.20533333333333326,0.10266666666666663,0.30799999999999983
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,1.2819893333333334e+24,8.3608e+23,1.2819893333333334e+24,4672595.458750138,4052092.2463936,6473.090218664225,5692.630567816573,1.1371,0.890636606204286,55832.93589775523,0.0,0.6521739130434782,0.21466666666666667,0.13999999999999999,0.21466666666666667
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,8.3608e+23,5.5738666666666665e+23,1.0120549333333333e+23,4052092.2463936,3539828.627758874,17637.730530060893,4949.830362321694,3.5633,0.2568344456280011,43112354.350655764,-1.3184285714285715,0.6666666666666666,0.13999999999999999,0.09333333333333332,0.016946666666666665
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,8.057621466666667e+23,7.803413333333333e+23,1.3345429333333332e+24,4002509.1402906505,3959967.142737017,7191.329756157516,5156.553675718856,1.3946,0.34206789108728364,7063134.997318044,0.677627551020408,0.9684512192109097,0.13492333333333334,0.13066666666666665,0.22346666666666662
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,1.4218535733333332e+24,1.0120549333333331e+23,1.4218535733333335e+24,4836690.932394624,2004463.1382918742,5938.257839598017,5451.443899383106,1.0893,0.8107160626511603,57305.46917656131,2.6523802924004657e-15,0.07117856242824741,0.23808666666666664,0.016946666666666662,0.2380866666666667
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,2.0137185866666668e+24,6.758910533333334e+23,2.0137584e+24,5431623.244495142,3774756.5257305186,7721.686472049326,6244.792941406653,1.2365,0.6684526697362336,1060164.164222068,5.890495685208058e-05,0.3356432511516637,0.33719333333333334,0.11317666666666668,0.3372
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,2.0137185866666668e+24,6.758910533333334e+23,2.5233690666666666e+24,5431623.244495142,3774756.5257305186,6267.2741959957175,6244.792941406653,1.0036,0.1970548911667273,3956384.267205185,0.7540423526639763,0.3356432511516637,0.33719333333333334,0.11317666666666668,0.4225333333333333
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,2.3531670666666665e+24,1.47771168e+24,3.5758345333333337e+24,5721118.797677693,4899216.300711958,7229.761832427861,6939.0170193184185,1.0419,0.4488404685976287,4146459.38585112,0.8274059704709563,0.6279671770577785,0.3940333333333333,0.24743999999999997,0.5987666666666667
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,3.5758345333333337e+24,9.908543333333333e+23,4.566688866666667e+24,6577424.172862728,4288117.229345347,7519.402634942291,7490.19089046946,1.0039,0.7769024911852589,322359.0753050517,1.0,0.27709736680955294,0.5987666666666667,0.16591666666666666,0.7646833333333334
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,5.108647866666667e+24,4.306011066666666e+23,5.490258666666667e+24,7407961.241034648,3248042.9183991887,10740.729464675218,8330.021300353046,1.2894,0.634431568101735,1090650.6693393528,0.88622809856225,0.08428866461442543,0.8554333333333333,0.07210333333333332,0.9193333333333334
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,3.4912511066666665e+24,6.846698933333333e+23,3.4912312000000004e+24,6525148.614323989,3791029.1377291316,8094.7006197819555,7350.799691047908,1.1012,0.9612979828770338,1991.4986592187413,-2.9074838633842434e-05,0.19611018297307006,0.5846033333333333,0.11464666666666665,0.5846
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,1.4220526399999998e+24,6.846698933333333e+23,1.42205264e+24,4836916.642230892,3791029.1377291316,8728.646530249995,5709.102315553663,1.5289,0.9677257739857575,2330.817013844219,3.9206551743222555e-16,0.4814659275435355,0.23811999999999994,0.11464666666666665,0.23812
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,3.6551426933333334e+24,6.846698933333333e+23,4.1682569333333333e+24,6625695.770667426,3791029.1377291316,8659.539085042557,7457.405343646708,1.1612,0.3813835172790135,3467744.5658368575,0.7494330406466244,0.18731687126253987,0.6120466666666666,0.11464666666666665,0.6979666666666666
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,5.575942932000001e+24,4.739379200000001e+22,5.623336724000002e+24,7627276.410782519,1556576.7217714577,17814.7149951134,9040.707939666787,1.9704999999999997,0.7696330666283787,233800.06688031025,1.0000000000000118,0.008499691007956679,0.9336810000000001,0.007936,0.9416170000000003
simArray_Sun_JS_frag_2Gyr_Run036_step.mat,4.7677262933333326e+24,5.8203112e+23,5.053904533333334e+24,7239365.166746835,3591248.415288174,14460.986063630742,8120.043833809165,1.7809,0.21616602579279046,8911289.475105798,0.491688898009442,0.12207729307234953,0.7983466666666665,0.09745999999999999,0.8462666666666667
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,7.246026666666664e+23,6.131253333333331e+23,1.3377279999999994e+24,3863343.7715919954,3654094.704558684,5021.953384703962,4873.790163726671,1.0304,0.5171552583618512,1796327.309413155,0.9999999999999998,0.8461538461538461,0.12133333333333328,0.10266666666666663,0.2239999999999999
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,6.131253333333331e+23,5.573866666666664e+23,1.1705119999999995e+24,3654094.704558684,3539828.6277588736,4776.906686208291,4660.396767032479,1.025,0.7312330829341777,437153.8056910709,1.0,0.909090909090909,0.10266666666666663,0.09333333333333328,0.1959999999999999
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,6.688639999999997e+23,5.573866666666664e+23,1.2262506666666662e+24,3761629.22472589,3539828.6277588736,4826.666874745715,4734.811531043471,1.0194,0.9777768015435057,334.1123808554015,1.0000000000000002,0.8333333333333333,0.11199999999999995,0.09333333333333328,0.20533333333333326
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,1.1705119999999999e+24,6.68864e+23,1.69401752e+24,4533030.788334287,3761629.2247258904,5611.525615397835,5440.6880118264835,1.0314,0.3416717315000618,3293251.3151955428,0.7826785714285714,0.5714285714285714,0.19599999999999998,0.11199999999999999,0.28365999999999997
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,1.69401752e+24,6.131253333333334e+23,1.69401752e+24,5127464.684774581,3654094.7045586845,14164.860442511159,5922.011974794581,2.3919,0.8527129514993045,430052.81424986315,0.0,0.3619356506615902,0.28365999999999997,0.10266666666666667,0.28365999999999997
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,1.337728e+24,5.5738666666666665e+23,1.6944753733333332e+24,4739355.842131882,3539828.627758874,6611.089034333285,5527.666416666626,1.196,0.06480047440426315,6007327.916133008,0.6400357142857142,0.4166666666666667,0.22399999999999998,0.09333333333333332,0.28373666666666664
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,1.7497561866666663e+24,1.6944753733333332e+24,3.44423156e+24,5183095.663020738,5127926.587775118,7331.214959210321,6677.488805182913,1.0979,0.5588743402916886,3399841.9230101416,1.0000000000000002,0.9684065621515849,0.2929933333333333,0.28373666666666664,0.57673
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,3.562676226666666e+24,5.5738666666666665e+23,4.0621544e+24,6569346.418314942,3539828.627758874,7919.447375228707,7375.847420348986,1.0737,0.6094849458691027,1027930.1021017688,0.8961071428571443,0.15645167598857906,0.5965633333333332,0.09333333333333332,0.6802
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,6.131253333333334e+23,5.4440751999999995e+23,9.523747466666668e+22,3654094.7045586845,3512136.7479622425,25683.752105041705,4643.432185609217,5.5312,0.631108979077323,26793039.370324563,-0.9512871142313881,0.8879220779220778,0.10266666666666667,0.09115999999999999,0.015947333333333334
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,4.1457623999999997e+24,6.4103448e+23,4.726638933333334e+24,6909789.991699515,3708718.255198592,7799.929546304394,7757.264591053598,1.0055,0.6027719073609982,1028855.2609602262,0.9061548972113544,0.15462402765773553,0.6941999999999999,0.10734,0.7914666666666667
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,4.828282373333334e+24,7.637789866666667e+23,5.4739352e+24,7269885.972174048,3931750.468812196,8221.208888771096,8163.249815083998,1.0071,0.46247892181324096,2176264.8278123885,0.8453398665554618,0.1581885498008625,0.8084866666666667,0.12789333333333333,0.9165999999999999
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,2.0675462133333334e+24,1.0605475733333332e+24,2.8645693333333335e+24,5479594.913418926,4386385.159443805,6630.511619896288,6505.604022661192,1.0192,0.23349142047606972,5510016.940473937,0.7515203844132443,0.5129498757967301,0.34620666666666666,0.17758666666666664,0.4796666666666667
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,5.588796666666666e+24,6.115726133333333e+23,5.588796666666666e+24,7633132.744629781,3651007.471584475,9484.973797362132,8564.310426512084,1.1075,0.6981618585713975,636449.67616374,0.0,0.10942831700801425,0.9358333333333332,0.10240666666666666,0.9358333333333332
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,5.61774096e+24,6.115726133333333e+23,5.617661333333332e+24,7646287.35450082,3651007.471584475,9127.493529331103,8579.27768524401,1.0639,0.9402447715488469,6499.081000152732,-0.0001301998567818281,0.1088645093620218,0.94068,0.10240666666666666,0.9406666666666664
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,5.645610293333333e+24,6.115726133333333e+23,5.645530666666667e+24,7658910.786399442,3651007.471584475,9404.888174828928,8593.647820567368,1.0944,0.9566597230098104,2675.913874691602,-0.0001301998567800724,0.10832710399007066,0.9453466666666667,0.10240666666666666,0.9453333333333334
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,2.3953692e+24,2.786933333333334e+22,2.3953692e+24,5755117.554676267,1304084.016445267,29138.07544474711,6769.212555406461,4.3045,0.89809554725948,93479.89910267896,0.0,0.011634671320535197,0.40109999999999996,0.004666666666666667,0.40109999999999996
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,2.3953692e+24,2.7869333333333334e+22,2.4232385333333333e+24,5755117.554676267,1304084.016445267,10732.586506596945,6769.212555406461,1.5855,0.8095578054000215,66314.94443729786,1.0000000000000009,0.011634671320535195,0.40109999999999996,0.004666666666666666,0.4057666666666666
simArray_Sun_JS_frag_2Gyr_Run037_step.mat,2.4232385333333333e+24,6.115726133333333e+23,2.8116176e+24,5777351.183060876,3651007.471584475,10856.87029501474,6554.893615295985,1.6562999999999999,0.5331039805943856,3886327.7213952253,0.6350498014452183,0.2523782140803417,0.4057666666666666,0.10240666666666666,0.47079999999999994
simArray_Sun_JS_frag_2Gyr_Run038_step.mat,7.803413333333333e+23,5.533057999999999e+23,7.803413333333335e+23,3959967.142737017,3531168.591149168,5899.587449197779,4874.886340437762,1.2102,0.8107451022870543,227492.93522391605,4.851484585919758e-16,0.7090561224489795,0.13066666666666665,0.09264999999999998,0.13066666666666668
simArray_Sun_JS_frag_2Gyr_Run038_step.mat,7.803413333333335e+23,5.533058000000001e+23,1.3336471333333335e+24,3959967.142737018,3531168.5911491686,5164.454589059764,4874.886340437762,1.0594,0.6136225563896541,1061482.880211413,0.9999999999999998,0.7090561224489795,0.13066666666666668,0.09265000000000001,0.2233166666666667
simArray_Sun_JS_frag_2Gyr_Run038_step.mat,1.3893858e+24,7.341777733333332e+23,1.9958424e+24,4799592.108942559,3880286.4702199604,5787.85124748762,5714.70304846724,1.0128,0.44054015252866363,2487855.1561196046,0.8260350858165454,0.5284189411848986,0.23264999999999997,0.12293666666666664,0.3342
simArray_Sun_JS_frag_2Gyr_Run038_step.mat,7.543432266666667e+23,5.5738666666666665e+23,4.453121333333334e+22,3915492.3251278927,3539828.627758874,23981.727832762328,4846.2620658305195,4.9485,0.37383332718182505,63108977.008069605,-1.2734642857142857,0.7389032564522088,0.12631333333333333,0.09333333333333332,0.007456666666666668
simArray_Sun_JS_frag_2Gyr_Run038_step.mat,6.131253333333334e+23,5.8525599999999994e+23,6.131253333333334e+23,3654094.7045586845,3597868.9210030413,5900.862522693079,4696.643204945144,1.2564,0.8344700211800764,190504.05739642223,0.0,0.9545454545454544,0.10266666666666667,0.09799999999999999,0.10266666666666667
simArray_Sun_JS_frag_2Gyr_Run038_step.mat,2.484869573333333e+24,6.694412933333333e+23,2.4849492e+24,5825920.823240763,3762711.1282807426,8279.293580831423,6626.615640172421,1.2494,0.7516449360940917,510619.6005764011,0.00011894495822050563,0.26940701456427346,0.4160866666666666,0.11209666666666665,0.41609999999999997
simArray_Sun_JS_frag_2Gyr_Run038_step.mat,2.484869573333333e+24,6.694412933333333e+23,3.0162581333333336e+24,5825920.823240763,3762711.1282807426,6682.941873113887,6626.615640172421,1.0085,0.37299719203634535,2718315.3487580344,0.793779178685064,0.26940701456427346,0.4160866666666666,0.11209666666666665,0.5050666666666667
simArray_Sun_JS_frag_2Gyr_Run038_step.mat,5.5738666666666665e+23,5.5738666666666665e+23,5.573866666666667e+23,3539828.627758874,3539828.627758874,9226.583531754857,4584.637779753966,2.0125,0.7957999999999998,847133.9323522717,1.2039911970146398e-16,1.0,0.09333333333333332,0.09333333333333332,0.09333333333333334
