name,rot_config,dir_J_tot_init,dir_gamma,dir_v_inf,dir_b_inf,dir_omega,N_tot,M_tot,gamma,R_crit,R_grav,v_esc,tau,v_inf,b_inf,v_imp,b_imp,theta_imp,J_tot_init,M_targ,M_proj,Fe_targ,Fe_proj,R_NR_targ,R_NR_proj,omega_targ,omega_proj,P_rot_targ,P_rot_proj,J_rot_targ,J_rot_proj,theta_targ,theta_proj,J_tot_init_sign,M_LR,M_SLR,N_bound,M_bound,J_bound,Fe_bound,N_p,M_p,R_p,J_p,omega_sb,P_rot_sb,omega,P_rot,Fe_p,F_proj_p,N_disk,M_disk,J_disk,HSSL,Fe_disk,F_proj_disk,canup_M_p,canup_M_disk,canup_M_ej,N_ej,M_ej,J_ej,Fe_ej,F_proj_ej,N_groups,N_frag,planet_disk_mixing_delta,accretion_efficiency,fate_LR,fate_SLR,graze_and_merge_threshold,hit_and_run_threshold,E_pot,E_kin,E_tot,SLR_a,SLR_e,SLR_peri,bound,bound_flag,bound_epsilon,bound_trajectory_angle,collision_type,time,pmassmean,pmassmin,pmassmax,incomplete_merger_flag
UD_J2250_G0300_V09000_B04867_OMEGA0500,UD,2.25,0.3,0.9,0.4867,0.5,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.1843369454925,9.14982347728879,0.4819090026392671,0.9011351624140401,0.487592453974087,1.2569955569246845,0.3495531092240178,29.18246301760807,8.137252642627776e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.00032329970071206626,0.00030334896122951937,5.398487063706676,5.753536273604647,2.2191671961984503e+34,3.197439283061894e+33,0.0017823074442579415,179.99822150198824,1.0,6.132691002413949e+24,3.3521354634636772e+22,97173,1.027070840124813,7.336649919050161e+34,0.336613451732302,95543,1.011202529583852,2.03,6.32355899223268e+34,nan,nan,0.00039362033370553056,4.434042407219795,0.34103475041963793,0.21320987111748363,1630,1.2901065480455995,1.0131375460570105e+34,1.0,0.05486774193293462,0.7213427502248908,1.00324572031036,0.02382511981445295,0.02066955173757533,2153,0.02066955173757533,8.19633878493442e+33,0.002063143121650655,0.7759235632844925,2,2,0.5081328791074071,0.9141552752406088,partial accretion,super-catastrophic disruption,0.005,0.1,-8.263304965615195e+27,9.34719916330748e+28,8.520868666745961e+28,nan,nan,nan,False,False,0.1,178.9567675190606,partial accretion,101.47000000000327,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
UD_J2250_G0300_V10000_B02782_OMEGA0900,UD,2.25,0.3,1.0,0.2782,0.9,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.0810303572481614,9.14982347728879,0.45524854720960484,1.0012617440276999,0.2787248771625132,1.3306082553639933,0.20973607783254122,16.184116133234962,8.131288431322421e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.0006126660974748145,0.0005757292837147346,2.8487446248257218,3.0315102972235026,5.083369511944331e+34,7.266618172956197e+33,0.0009479421534852715,179.99606506322266,1.0,6.202146320797913e+24,0,98430,1.0385027830276807,7.987974648302678e+34,0.33290830249318787,97123,1.0257191490840991,2.01,7.1399018223609185e+34,nan,nan,0.0004048719555980502,4.31081784712958,0.3359524882016106,0.22502003210566868,1307,1.039319832811518,8.480789457687237e+33,1.0,0.0886522804357783,0.6973352042118257,1.0179039000240782,0.020589631790188866,0.009246860048121076,896,0.009237608834707416,1.1747159245117992e+33,0.004579786832716736,0.36383984472807573,1,1,0.47231517210615703,0.9619981045047913,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,101.34000000000322,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
UD_J2250_G0300_V10000_B04598_OMEGA0500,UD,2.25,0.3,1.0,0.4598,0.5,99326,1.0477105685482577,0.3020947789000153,1.565942550313495,2.0810316351882627,9.14982347728879,0.4552489121466241,1.0012603265313758,0.46061788031403983,1.3306071887206745,0.34660748353001875,27.426985379048954,8.137251768553884e+34,0.8046346437494691,0.24307592479878845,0.330008737934505,0.3300293914282288,0.9208442654716047,0.6450982848418901,0.00032329970071206626,0.0003033492429434616,5.398487063706676,5.753530930418789,2.2191671961984503e+34,3.197439328500339e+33,0.0017823074442579415,179.99822149256156,1.0,6.071627351948441e+24,2.8191282780822504e+22,96143,1.017150371879427,6.965432668655988e+34,0.33992811917657145,94726,1.0032996321967715,2.05,6.120517079381289e+34,nan,nan,0.0003838585996126095,4.546802530295577,0.34415570465979695,0.2094336771551652,1417,1.1260763969638679,8.449214605042849e+33,1.0,0.033696462414439486,0.6836661513593825,0.9958694204194006,0.021354961167335686,0.030516010275651803,3183,0.03059001998296108,1.132742500563124e+34,0.00034299025582818724,0.767859284510618,3,3,0.47423247420421727,0.8720928692011087,partial accretion,super-catastrophic disruption,0.005,0.1,-1.128128242136235e+28,1.9603739453861733e+28,8.322457032499383e+27,nan,nan,nan,False,False,0.1,176.9072526530916,partial accretion,101.34000000000322,6.299775656203363e+19,5.525009674905853e+19,6.5858570611963e+19,False
UD_J2250_G0500_V01000_B05092_OMEGA0900,UD,2.25,0.5,0.1,0.5092,0.9,97670,1.050556246938651,0.4994764035318094,1.605265410803682,13.18448891292046,9.049325221564942,0.7631203604398032,0.10017441885803004,0.5104559714865583,0.8227602151663566,0.0621501007871875,30.694206547062837,8.134991262771898e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0006052271134785708,0.0005877058694857825,2.8837591924178168,2.9697325526481775,4.0498117783556667e+34,1.332390283331349e+34,0.0005843505265330374,179.9990591092903,1.0,6.269280496578504e+24,0,97596,1.0497857226157017,8.126053352462977e+34,0.33026471799929286,95892,1.0312249015919268,2.05,6.989065925042075e+34,nan,nan,0.0003926133996034519,4.445414379023106,0.33591857752772974,0.33330748904517243,1704,1.5090098393312912,1.1369889447111079e+34,1.0,0.01614064297272701,0.32495506956972836,1.0190909332511038,0.030694789364597897,0.0008004286399473778,74,0.0008004286399473778,7.666258061144387e+31,0.0,0.25536502962565605,1,1,-0.008352419475444073,0.9975932186288591,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,104.19000000000435,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V01000_B06534_OMEGA0500,UD,2.25,0.5,0.1,0.6534,0.5,97670,1.050556246938651,0.4994764035318094,1.605265410803682,13.184917103488734,9.049325221564942,0.7631207333453774,0.10017111666536337,0.6550287881316468,0.8227598131174316,0.07974984206689932,40.92183285939244,8.138992256735257e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0003192554645104376,0.00030965785410600876,5.466873541759748,5.636315142185384,1.769384113982759e+34,5.823380066415007e+33,0.0006832008532824266,179.9985967324301,1.0,6.271784755234858e+24,0,97633,1.0501632154373357,8.128797491931663e+34,0.3301460006814026,95324,1.0246919991375423,1.94,6.680008524366824e+34,nan,nan,0.0004238877223001547,4.11743289596499,0.33744928128398943,0.33043134011419406,2309,2.0708305934791307,1.4487928879055459e+34,1.0,0.036339332289686055,0.43515484960505596,1.0125363302904213,0.03762688514691447,0.0004229358183133735,37,0.0004229358183133735,6.497571409079094e+31,0.0,0.6538656017910476,1,1,0.1047235094908619,0.9987914421175346,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,104.27000000000439,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V02000_B04983_OMEGA0900,UD,2.25,0.5,0.2,0.4983,0.9,97670,1.050556246938651,0.4994764035318094,1.605265410803682,6.739547976900692,9.049325221564942,0.746712756114498,0.2002759646140782,0.4994825933063042,0.8408388189594631,0.11896971919797157,29.965774548462672,8.135010471170635e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0006052271134785708,0.0005877058314881112,2.8837591924178168,2.9697327446539656,4.0498117783556667e+34,1.3323902811686967e+34,0.0005843505265330374,179.9990591092903,1.0,6.268699738644344e+24,0,97583,1.04964665259776,8.1247652182607705e+34,0.3303084755058252,95961,1.0319690354830808,2.19,6.963643974610876e+34,nan,nan,0.0003556920697746367,4.906854552872529,0.33566385120266906,0.333272442444031,1622,1.4372046434698584,1.161126523970993e+34,1.0,0.017676865902042455,0.3278455022824755,1.018646512001639,0.031000140596120974,0.0009394986578889284,87,0.0009394986578889284,7.6055100267590565e+31,0.0,0.24316023739981363,1,1,-0.005426940161555482,0.9973153408640447,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,103.73000000000417,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V02000_B06394_OMEGA0500,UD,2.25,0.5,0.2,0.6394,0.5,97670,1.050556246938651,0.4994764035318094,1.605265410803682,6.739610139194395,9.049325221564942,0.7467131703439777,0.20027400628411107,0.6409481865966244,0.8408383525149965,0.15266342307804345,39.86255977495256,8.139023902942089e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0003192554645104376,0.00030965770287347526,5.466873541759748,5.636317894883639,1.769384113982759e+34,5.823380152495007e+33,0.0006832008532824266,179.99859673606625,1.0,6.271741023101543e+24,0,97632,1.0501558928203243,8.129417014360397e+34,0.33014830275173074,95396,1.0255650271698147,1.95,6.703154519848933e+34,nan,nan,0.0004203493092230373,4.15209258989946,0.3373476111537961,0.3312443791671969,2236,1.9992573699601361,1.4262641184640022e+34,1.0,0.02990027480908804,0.4060723372777729,1.0127905196283542,0.037365373191970086,0.0004302584353247333,38,0.0004302584353247333,6.852324758474027e+31,0.0,0.586847181355554,1,1,0.07482795811057602,0.9987705174142433,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,103.7900000000042,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V03000_B04816_OMEGA0900,UD,2.25,0.5,0.3,0.4816,0.9,97670,1.050556246938651,0.4994764035318094,1.605265410803682,4.649900053876034,9.049325221564942,0.7215717422216796,0.30039315790568955,0.4826650553857313,0.8701353381995228,0.16662842414612772,28.859606126937038,8.135004893402137e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0006052271134785708,0.0005877058254798895,2.8837591924178168,2.9697327750140743,4.0498117783556667e+34,1.332390278076815e+34,0.0005843505265330374,179.9990591081282,1.0,6.269058775861663e+24,0,97588,1.0497067706810994,8.122200294001043e+34,0.33028955830626733,95955,1.0319403669061709,2.13,6.942964312466722e+34,nan,nan,0.000369189668037625,4.727459631444666,0.33561654365335125,0.3334464462860758,1633,1.444423071132406,1.1792361225484924e+34,1.0,0.02087796982649885,0.3200218950065391,1.0201927189516697,0.029514051729429752,0.0008793805745496972,82,0.0008793805745496972,1.2293377640347974e+32,0.0,0.19141954942095896,1,1,-0.013424551279536678,0.9974871309568965,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,103.23000000000397,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V03000_B06179_OMEGA0500,UD,2.25,0.5,0.3,0.6179,0.5,97670,1.050556246938651,0.4994764035318094,1.605265410803682,4.6499217421182175,9.049325221564942,0.7215721976046512,0.30039156723021504,0.6193681634353668,0.8701347890586091,0.21382086505027437,38.2700090877801,8.139023508167834e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0003192554645104376,0.0003096577481130089,5.466873541759748,5.63631707144423,1.769384113982759e+34,5.823380098299386e+33,0.0006832008532824266,179.99859673788433,1.0,6.270270500535669e+24,0,97611,1.0499096648698416,8.125157541511514e+34,0.33022573011778134,95477,1.026511384518119,1.97,6.739828265525432e+34,nan,nan,0.000415975932653319,4.195745751110353,0.3366521750770072,0.33134600181318175,2134,1.9022992155872034,1.3853305485182024e+34,1.0,0.0482896727041086,0.40017797508805886,1.0133324972862054,0.03657716758363612,0.0006764863858075218,59,0.0006764863858075218,1.2193316528593259e+32,0.0,0.6753978246476574,1,1,0.06883197327487711,0.9980669101113049,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,103.27000000000398,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V04000_B04607_OMEGA0900,UD,2.25,0.5,0.4,0.4607,0.9,97670,1.050556246938651,0.4994764035318094,1.605265410803682,3.645550682487816,9.049325221564942,0.6902904301664532,0.4005144402635339,0.4617405740881265,0.9095665310062025,0.20332077014013136,27.49948071874109,8.135002967063653e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0006052271134785708,0.000587705880289321,2.8837591924178168,2.969732498056891,4.0498117783556667e+34,1.3323902822974188e+34,0.0005843505265330374,179.99905910967766,1.0,6.266409066069078e+24,0,97548,1.0492630966928564,8.116467949482397e+34,0.33041893191187044,96121,1.033680355339794,2.07,7.081126002024551e+34,nan,nan,0.00038952481817563334,4.480662516367252,0.33498283270708956,0.33303474991447024,1427,1.2668895408993903,1.0353464163933629e+34,1.0,0.02767280471580252,0.3425988860228332,1.0238500397889443,0.025413056903912285,0.0013230545627926056,122,0.0013230545627926056,1.8925397419747602e+32,0.008158344989581574,0.27263312502700543,1,1,0.009564136108362986,0.996219312832921,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.79000000000379,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V04000_B05912_OMEGA0500,UD,2.25,0.5,0.4,0.5912,0.5,97670,1.050556246938651,0.4994764035318094,1.605265410803682,3.6455612517834233,9.049325221564942,0.6902909115471932,0.4005129997811605,0.5925178342887728,0.9095658967115848,0.26090588498623335,36.33588568020525,8.139026459690444e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0003192554645104376,0.00030965766338609375,5.466873541759748,5.636318613623917,1.769384113982759e+34,5.823380125911945e+33,0.0006832008532824266,179.9985967033411,1.0,6.268429562140619e+24,0,97581,1.0495684767227589,8.110545235121392e+34,0.33032379789020866,95476,1.0266566520940332,2.13,6.621771934694641e+34,nan,nan,0.00036742457438783757,4.750170167311768,0.3366865969967596,0.3324775239653897,2105,1.862749969815085,1.4887849874707233e+34,1.0,0.045212937688857036,0.3460000520539406,1.012951060720167,0.036596502769026984,0.0010385877664550664,89,0.0010176745328903647,2.1431435672229555e+32,0.009571097773360928,0.6711996554685606,1,1,0.013522528088550867,0.9971860683418033,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.8100000000038,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V05000_B04375_OMEGA0900,UD,2.25,0.5,0.5,0.4375,0.9,97670,1.050556246938651,0.4994764035318094,1.605265410803682,3.07139018801009,9.049325221564942,0.6554722502073116,0.5006380671148882,0.4384510110917634,0.9578820030210281,0.2291568961785057,26.005091251619845,8.13501019407737e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0006052271134785708,0.0005877058670507399,2.8837591924178168,2.9697325649526745,4.0498117783556667e+34,1.332390285878947e+34,0.0005843505265330374,179.9990591092903,1.0,6.264594984823134e+24,0,97519,1.0489488858069698,8.122636361397051e+34,0.33051790835077466,96131,1.0337294670257162,2.05,7.112373301860984e+34,nan,nan,0.0003947629045815536,4.421208861669433,0.3346658972111707,0.3324755002435853,1388,1.2373511204271248,1.0102777441359824e+34,1.0,0.04877927065934132,0.38215792349505784,1.0242858695362385,0.024663016270731343,0.0016372654486792456,151,0.0016372654486792456,1.3652799402317437e+32,0.0065926606904270655,0.2717175868269755,1,1,0.04968242325147254,0.9953513215199071,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.42000000000364,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V05000_B05614_OMEGA0500,UD,2.25,0.5,0.5,0.5614,0.5,97670,1.050556246938651,0.4994764035318094,1.605265410803682,3.071396280937552,9.049325221564942,0.6554727388948286,0.5006367007169426,0.5626324232681961,0.9578812888723689,0.29405986250442273,34.238043556585836,8.139040077294973e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0003192554645104376,0.0003096577564608013,5.466873541759748,5.636316919499692,1.769384113982759e+34,5.823380104129618e+33,0.0006832008532824266,179.99859670983412,1.0,6.263706789284386e+24,0,97512,1.0487881405234543,8.078482325692855e+34,0.33056028354917694,95497,1.0269235017468785,2.1399999999999997,6.598305932987428e+34,nan,nan,0.0003647698851846578,4.784740525141733,0.33674445939306435,0.33291474077874617,2015,1.7776129086646932,1.4801773173279055e+34,1.0,0.040106113328583694,0.3166366092875596,1.0149527179910762,0.033835422532378034,0.0017980107321947962,158,0.0017980107321947962,5.432811098605987e+32,0.010834487560442252,0.6394291597390155,1,1,-0.016278131491186565,0.9949263427524925,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.44000000000366,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V06000_B04134_OMEGA0900,UD,2.25,0.5,0.6,0.4134,0.9,97670,1.050556246938651,0.4994764035318094,1.605265410803682,2.708955317874762,9.049325221564942,0.6193113171939464,0.6007618055202983,0.4142625891461963,1.013811720409196,0.24548260392425914,24.472886792070625,8.135009364671799e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0006052271134785708,0.0005877058077994674,2.8837591924178168,2.9697328643549117,4.0498117783556667e+34,1.332390282908579e+34,0.0005843505265330374,179.99905911045235,1.0,6.260404953916518e+24,0,97457,1.0482577532427777,8.117123572946265e+34,0.3307368290903614,96212,1.0347330901968577,2.0,7.238288519593403e+34,nan,nan,0.00040946265314508693,4.2624870390215985,0.333896061388934,0.33284390985021445,1245,1.099566101294321,8.788356485865121e+33,1.0,0.0890330477944628,0.3515750600468737,1.0262674005529495,0.021990352689828154,0.0023283980128713157,213,0.0023283980128713157,1.6910032031186882e+32,0.0041832463358537535,0.33983680689109436,1,1,0.018731150196659274,0.9933464992792637,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.12000000000354,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
UD_J2250_G0500_V06000_B05305_OMEGA0500,UD,2.25,0.5,0.6,0.5305,0.5,97670,1.050556246938651,0.4994764035318094,1.605265410803682,2.708959190176916,9.049325221564942,0.6193117962866719,0.6007604820236789,0.5315934544979007,1.013810936135712,0.31500976028339167,32.113181478881586,8.139042485314192e+34,0.7006153911220014,0.34994085581664924,0.33001032403571673,0.3300186378784179,0.8865891857136106,0.7186762250900715,0.0003192554645104376,0.00030965780501901485,5.466873541759748,5.636316035654763,1.769384113982759e+34,5.8233801444194e+33,0.0006832008532824266,179.9985967189244,1.0,6.253691626388589e+24,0,97366,1.0471111767754557,8.010451652623131e+34,0.3311082847067222,95580,1.0277532076980669,2.1399999999999997,6.6747479189374325e+34,nan,nan,0.0003646697861918605,4.78605389884446,0.3365748045188358,0.33255860174943697,1786,1.5738186241779457,1.335715761514762e+34,1.0,0.04087983928539056,0.30427694617793766,1.0170843520487478,0.030004344493257788,0.003497454713643466,304,0.0034749744801932693,1.1908296840853526e+33,0.0,0.6539511478934791,1,1,-0.02828165557149931,0.9901343443723714,partial accretion,super-catastrophic disruption,0.005,0.1,nan,nan,nan,nan,nan,nan,None,False,nan,nan,partial accretion,102.14000000000354,6.423989569498298e+19,5.817079543824862e+19,7.180744346371118e+19,False
